Account,Final_Score,Final_Decision
10134168385,297,Refer
10154983663,243,Refer
10418906909,389,Accept
10681262384,243,Refer
10806549432,178,Refer
10145921503,321,Accept
10988723286,363,Accept
10095706913,191,Refer
10650921717,288,Refer
10841643499,288,Refer
10944067549,385,Accept
10284177838,294,Refer
10767849603,147,Refer
10282531431,156,Refer
10939714758,116,Reject
10959535404,202,Refer
10799415023,228,Refer
10439710585,240,Refer
10067423565,332,Accept
10907276339,52,Reject
10803286836,71,Reject
10884335436,210,Refer
10626584291,380,Accept
10587362252,161,Refer
10879155595,340,Accept
10769440787,240,Refer
10622248906,288,Refer
10399014108,340,Accept
10306651957,192,Refer
10571975559,322,Accept
10319163139,166,Refer
10197566842,353,Accept
10272956946,278,Refer
10102511504,232,Refer
10933527127,188,Refer
10443181420,149,Refer
10999920986,235,Refer
10607970719,223,Refer
10105033110,254,Refer
10465649965,298,Refer
10565033064,155,Refer
10383386472,156,Refer
10539664074,351,Accept
10440762938,362,Accept
10786460825,297,Refer
10082169924,183,Refer
10696646653,373,Accept
10518209991,330,Accept
10280568440,269,Refer
10570459939,297,Refer
10944699720,191,Refer
10717973414,281,Refer
10971220466,166,Refer
10458499199,217,Refer
10219757395,331,Accept
10316373177,169,Refer
10750998289,268,Refer
10231899709,263,Refer
10168925596,253,Refer
10479268097,291,Refer
10440128683,311,Accept
10492336700,338,Accept
10978496944,239,Refer
10114546858,331,Accept
10489459708,375,Accept
10185906591,270,Refer
10281624355,332,Accept
10654005573,232,Refer
10792833844,375,Accept
10709202994,312,Accept
10260043183,342,Accept
10011257917,92,Reject
10411400209,352,Accept
10089753144,210,Refer
10826626414,393,Accept
10006675485,199,Refer
10596977936,260,Refer
10926977394,255,Refer
10960964113,113,Reject
10194978478,286,Refer
10026579243,352,Accept
10951643470,205,Refer
10528160787,249,Refer
10889518459,144,Refer
10802968124,124,Reject
10554861619,307,Accept
10067903851,253,Refer
10795076128,138,Refer
10800734568,351,Accept
10268845304,358,Accept
10963096104,281,Refer
10626821201,281,Refer
10879998947,186,Refer
10138744012,262,Refer
10609289330,373,Accept
10681172636,340,Accept
10154303773,315,Accept
10220244364,357,Accept
10496556215,311,Accept
10572656692,271,Refer
10493733550,148,Refer
10485843001,308,Accept
10821450769,246,Refer
10034530929,235,Refer
10623417158,214,Refer
10238977689,229,Refer
10900212226,345,Accept
10581440722,178,Refer
10386111404,299,Refer
10756054255,227,Refer
10004215281,322,Accept
10423404006,284,Refer
10803381008,309,Accept
10743994528,310,Accept
10655920856,116,Reject
10478209591,278,Refer
10435616845,177,Refer
10564926576,385,Accept
10965031993,269,Refer
10850211196,260,Refer
10523638257,75,Reject
10568447037,300,Refer
10288111686,152,Refer
10860204047,385,Accept
10762424022,299,Refer
10863617133,266,Refer
10612559713,328,Accept
10605396499,330,Accept
10567129612,340,Accept
10685127340,206,Refer
10558255262,233,Refer
10146492350,153,Refer
10934213846,351,Accept
10669579010,259,Refer
10071156044,363,Accept
10010630870,158,Refer
10788918340,188,Refer
10506855755,330,Accept
10761712571,401,Accept
10530859145,200,Refer
10011269073,400,Accept
10702470669,256,Refer
10415265021,241,Refer
10399316990,343,Accept
10101390740,332,Accept
10073776805,275,Refer
10695809595,240,Refer
10521445222,255,Refer
10047746194,103,Reject
10391938324,364,Accept
10156544936,368,Accept
10412599139,8,Reject
10680774043,328,Accept
10171500868,295,Refer
10653639923,322,Accept
10092030279,242,Refer
10103641240,310,Accept
10031936848,193,Refer
10306528495,199,Refer
10983250032,291,Refer
10256577451,321,Accept
10718552846,232,Refer
10825980430,249,Refer
10554794074,311,Accept
10353134881,342,Accept
10230528578,104,Reject
10381790497,243,Refer
10416733630,373,Accept
10698234413,330,Accept
10280841073,253,Refer
10645667919,249,Refer
10350894872,373,Accept
10877789196,361,Accept
10554886447,165,Refer
10680563861,385,Accept
10708354106,334,Accept
10731880763,271,Refer
10297546193,208,Refer
10805009426,351,Accept
10880713645,245,Refer
10767500657,249,Refer
10905672429,174,Refer
10291396303,253,Refer
10118719156,128,Reject
10176631480,255,Refer
10379701123,233,Refer
10714504090,174,Refer
10454312822,223,Refer
10287470316,159,Refer
10902494582,213,Refer
10337359113,373,Accept
10588203007,113,Reject
10273929562,375,Accept
10086857023,385,Accept
10683234960,352,Accept
10540947861,417,Accept
10633229699,330,Accept
10662834012,271,Refer
10957001487,278,Refer
10437092377,237,Refer
10540705352,226,Refer
10730805037,299,Refer
10832691536,239,Refer
10424101257,309,Accept
10130646342,299,Refer
10641789369,266,Refer
10910658860,253,Refer
10660296297,232,Refer
10115349675,110,Reject
10426441726,361,Accept
10436216367,316,Accept
10605567131,186,Refer
10221124319,311,Accept
10977131240,271,Refer
10766255778,385,Accept
10491541667,325,Accept
10963683616,364,Accept
10057602215,341,Accept
10386662173,342,Accept
10663226094,380,Accept
10111884839,340,Accept
10983750172,344,Accept
10989303472,241,Refer
10774567520,352,Accept
10043092134,282,Refer
10858866653,193,Refer
10072265071,385,Accept
10194450411,133,Reject
10249638269,88,Reject
10924392222,299,Refer
10901559392,265,Refer
10155596467,307,Accept
10958486230,135,Reject
10505499460,342,Accept
10847404982,344,Accept
10058795747,211,Refer
10842813264,354,Accept
10341639015,227,Refer
10269616974,299,Refer
10326183803,321,Accept
10910279215,290,Refer
10783203475,201,Refer
10786230698,300,Refer
10804471787,178,Refer
10011796626,303,Accept
10448992877,80,Reject
10406187370,254,Refer
10704459436,354,Accept
10501394155,320,Accept
10981383042,347,Accept
10174843915,417,Accept
10880311628,99,Reject
10451544197,352,Accept
10252061048,249,Refer
10261250823,315,Accept
10517707027,273,Refer
10176731785,279,Refer
10183031679,340,Accept
10345569167,151,Refer
10886011055,301,Refer
10745048193,314,Accept
10337934111,178,Refer
10999293115,183,Refer
10055306389,321,Accept
10105301231,169,Refer
10489739593,187,Refer
10752495415,258,Refer
10447362952,191,Refer
10255592435,297,Refer
10374724819,168,Refer
10201284872,120,Reject
10910367283,168,Refer
10853096161,199,Refer
10107656727,192,Refer
10374554863,373,Accept
10831525529,426,Accept
10265435107,262,Refer
10778906180,276,Refer
10728467963,300,Refer
10108869568,282,Refer
10784139044,175,Refer
10068912418,204,Refer
10114687943,330,Accept
10464491727,302,Accept
10467116154,75,Reject
10709375050,128,Reject
10606189369,211,Refer
10767785597,178,Refer
10526015467,312,Accept
10319959682,308,Accept
10408284489,313,Accept
10039218247,106,Reject
10193278463,239,Refer
10197946091,322,Accept
10047654053,433,Accept
10104589046,222,Refer
10776294006,268,Refer
10880033775,163,Refer
10851593169,225,Refer
10427578340,203,Refer
10726437096,296,Refer
10405962791,363,Accept
10232818277,363,Accept
10938691691,351,Accept
10498650390,249,Refer
10079829203,343,Accept
10661723884,340,Accept
10424576744,218,Refer
10713052954,291,Refer
10543744099,118,Reject
10257983649,216,Refer
10453708072,373,Accept
10604391844,362,Accept
10643136958,158,Refer
10729206058,332,Accept
10447526949,301,Refer
10448153775,204,Refer
10329820209,219,Refer
10920593994,266,Refer
10239308941,281,Refer
10516009267,247,Refer
10544702499,351,Accept
10819716689,340,Accept
10944949781,147,Refer
10369816915,195,Refer
10128709936,264,Refer
10135847554,334,Accept
10984812716,184,Refer
10915593803,262,Refer
10464002811,195,Refer
10434808799,373,Accept
10193636431,264,Refer
10675895392,134,Reject
10305921489,316,Accept
10090459582,271,Refer
10395208980,171,Refer
10261232833,401,Accept
10515770833,172,Refer
10691910202,352,Accept
10929245416,283,Refer
10136638112,195,Refer
10288079820,190,Refer
10927137962,373,Accept
10033222916,401,Accept
10028794695,230,Refer
10193857656,252,Refer
10509328280,280,Refer
10253436293,428,Accept
10275055731,246,Refer
10708066337,82,Reject
10953332510,310,Accept
10234794734,218,Refer
10604157899,351,Accept
10839852831,193,Refer
10349167952,66,Reject
10434536408,80,Reject
10592685014,385,Accept
10055819569,73,Reject
10839709267,352,Accept
10401422535,213,Refer
10925378245,238,Refer
10771703772,289,Refer
10569703673,239,Refer
10478132178,344,Accept
10831160080,166,Refer
10814310521,61,Reject
10696478300,375,Accept
10671923090,385,Accept
10435247486,331,Accept
10309490596,226,Refer
10493944847,168,Refer
10273655602,271,Refer
10214371585,260,Refer
10452465066,28,Reject
10415166380,258,Refer
10487164598,123,Reject
10433362704,330,Accept
10645413944,351,Accept
10905650884,285,Refer
10020761931,120,Reject
10204409942,352,Accept
10395908466,268,Refer
10512096340,184,Refer
10753447945,363,Accept
10928298172,328,Accept
10741141320,179,Refer
10237212968,278,Refer
10743492799,352,Accept
10386323290,208,Refer
10925205065,309,Accept
10519036676,327,Accept
10347715222,440,Accept
10282010179,281,Refer
10132656672,336,Accept
10131406261,260,Refer
10125309045,107,Reject
10563931856,264,Refer
10726810597,191,Refer
10019983246,361,Accept
10543873792,278,Refer
10606230249,454,Accept
10089653420,296,Refer
10297979729,302,Accept
10040419952,293,Refer
10288358727,178,Refer
10555981805,289,Refer
10774529365,201,Refer
10311319169,282,Refer
10376734560,77,Reject
10590594282,220,Refer
10979510897,272,Refer
10322597439,349,Accept
10546159967,195,Refer
10814045519,218,Refer
10379783926,330,Accept
10164431866,123,Reject
10888231599,146,Refer
10327268620,114,Reject
10695626851,289,Refer
10699355877,326,Accept
10166959500,314,Accept
10686271599,322,Accept
10825174666,301,Refer
10965576899,338,Accept
10775470615,271,Refer
10649433090,295,Refer
10326340055,211,Refer
10612766980,415,Accept
10425549498,245,Refer
10513417972,184,Refer
10568510035,269,Refer
10522483350,262,Refer
10530426130,428,Accept
10283497396,235,Refer
10824955762,385,Accept
10645299003,217,Refer
10243693768,341,Accept
10044251908,292,Refer
10567799636,178,Refer
10501828600,214,Refer
10094178194,351,Accept
10108620511,401,Accept
10246550194,262,Refer
10949893563,332,Accept
10430867331,375,Accept
10215797706,276,Refer
10427534002,192,Refer
10689954674,196,Refer
10850878013,238,Refer
10476523215,300,Refer
10333545005,363,Accept
10190440295,289,Refer
10452167517,373,Accept
10096675597,373,Accept
10240418416,385,Accept
10976153014,299,Refer
10361805752,262,Refer
10763106686,61,Reject
10873429833,322,Accept
10576099640,336,Accept
10651953535,252,Refer
10829804423,207,Refer
10210979439,138,Refer
10028167421,373,Accept
10827465587,252,Refer
10792495238,311,Accept
10722617616,299,Refer
10396318645,307,Accept
10757550571,311,Accept
10146136923,368,Accept
10504857951,330,Accept
10816954062,223,Refer
10656610017,83,Reject
10714933927,288,Refer
10042812296,189,Refer
10547212737,272,Refer
10767355679,352,Accept
10589598424,177,Refer
10396987631,281,Refer
10974833982,401,Accept
10200126414,278,Refer
10371836587,363,Accept
10091074484,444,Accept
10100709371,301,Refer
10141916169,110,Reject
10727173591,363,Accept
10024502783,318,Accept
10931281901,198,Refer
10721177517,340,Accept
10778455880,352,Accept
10323297727,256,Refer
10343585888,166,Refer
10933749727,176,Refer
10177731400,150,Refer
10335256035,179,Refer
10832363431,330,Accept
10639162201,176,Refer
10352239419,79,Reject
10777791220,297,Refer
10135807667,135,Reject
10590497011,78,Reject
10406181847,224,Refer
10429700129,220,Refer
10572711774,232,Refer
10505222284,385,Accept
10332190463,203,Refer
10227237403,130,Reject
10865724099,292,Refer
10793695576,288,Refer
10168806568,384,Accept
10416381161,219,Refer
10706045357,348,Accept
10715554766,376,Accept
10810508408,423,Accept
10164214952,373,Accept
10685662812,228,Refer
10203191939,47,Reject
10245335907,209,Refer
10518940868,255,Refer
10632422716,223,Refer
10478384028,161,Refer
10172594883,251,Refer
10835615517,251,Refer
10163878057,336,Accept
10677436842,195,Refer
10118572238,438,Accept
10880761458,157,Refer
10064459379,122,Reject
10030486992,352,Accept
10143842546,363,Accept
10799048716,233,Refer
10116458694,102,Reject
10773036346,312,Accept
10965630065,219,Refer
10414753846,466,Accept
10551015965,200,Refer
10845037016,410,Accept
10792104273,314,Accept
10782651678,301,Refer
10954737413,282,Refer
10284220351,352,Accept
10482986720,145,Refer
10842169283,223,Refer
10177224472,146,Refer
10453701563,361,Accept
10515701725,134,Reject
10666000829,146,Refer
10829064154,123,Reject
10827872026,369,Accept
10840295946,281,Refer
10577991644,345,Accept
10128487717,263,Refer
10453220015,49,Reject
10853213385,406,Accept
10285060457,159,Refer
10056036862,250,Refer
10869185307,385,Accept
10975374157,225,Refer
10283875968,373,Accept
10413646540,164,Refer
10351105343,65,Reject
10605442990,366,Accept
10615762187,104,Reject
10279721749,113,Reject
10429872753,309,Accept
10787394561,337,Accept
10809863676,183,Refer
10424060127,144,Refer
10533497285,311,Accept
10534153964,187,Refer
10200606357,81,Reject
10827199387,238,Refer
10866993854,51,Reject
10213268106,302,Accept
10926668045,181,Refer
10452860139,273,Refer
10429764616,282,Refer
10812510490,217,Refer
10977108077,307,Accept
10113702627,280,Refer
10512297486,250,Refer
10075796950,312,Accept
10608200164,157,Refer
10142770443,244,Refer
10977129497,258,Refer
10987498942,267,Refer
10488008678,113,Reject
10379108199,324,Accept
10325703709,210,Refer
10910274893,318,Accept
10557917729,229,Refer
10528328788,263,Refer
10409241307,227,Refer
10003381225,302,Accept
10402100317,89,Reject
10435431147,215,Refer
10384751896,149,Refer
10753304308,373,Accept
10141716286,227,Refer
10081122415,40,Reject
10140014689,223,Refer
10560582640,373,Accept
10986784083,299,Refer
10881204219,98,Reject
10063410555,211,Refer
10363300704,103,Reject
10152102974,166,Refer
10686963319,321,Accept
10601414874,219,Refer
10787860182,234,Refer
10842929997,324,Accept
10338239978,193,Refer
10375687262,286,Refer
10937146056,180,Refer
10948041832,363,Accept
10705207889,239,Refer
10616584918,194,Refer
10636759225,74,Reject
10030337110,275,Refer
10715925293,124,Reject
10855353441,373,Accept
10747696409,450,Accept
10190336153,196,Refer
10879857714,271,Refer
10555998483,261,Refer
10504681230,319,Accept
10658863535,444,Accept
10139633971,235,Refer
10302896572,126,Reject
10276121016,328,Accept
10377156121,278,Refer
10313423493,179,Refer
10085019771,352,Accept
10351136204,140,Refer
10790336961,373,Accept
10667893034,164,Refer
10278091050,152,Refer
10021137895,206,Refer
10359630267,243,Refer
10378878096,195,Refer
10098638848,156,Refer
10777263747,98,Reject
10809475093,456,Accept
10730893586,250,Refer
10844758138,209,Refer
10543843785,191,Refer
10151976866,268,Refer
10306880363,369,Accept
10059233591,314,Accept
10268766465,326,Accept
10358518625,320,Accept
10535465431,321,Accept
10602511901,175,Refer
10676447965,260,Refer
10466003598,329,Accept
10628534491,28,Reject
10375847798,133,Reject
10795561377,228,Refer
10756760929,193,Refer
10339192019,356,Accept
10266039319,200,Refer
10551584787,257,Refer
10755086806,309,Accept
10047516418,348,Accept
10884868922,244,Refer
10118427617,168,Refer
10798589503,28,Reject
10865078916,271,Refer
10167368107,288,Refer
10039621436,342,Accept
10851131156,199,Refer
10536899548,369,Accept
10681418160,249,Refer
10885061506,105,Reject
10799554954,351,Accept
10830879538,233,Refer
10884150225,363,Accept
10836149430,269,Refer
10077500016,240,Refer
10207897032,246,Refer
10499989523,130,Reject
10118984767,134,Reject
10976293625,353,Accept
10280162481,257,Refer
10550460949,174,Refer
10578919708,140,Refer
10594009512,253,Refer
10673337400,181,Refer
10170530635,159,Refer
10513794071,211,Refer
10257604271,267,Refer
10838331467,438,Accept
10057584125,219,Refer
10992555061,240,Refer
10932093387,250,Refer
10802943507,239,Refer
10310627218,201,Refer
10428610183,384,Accept
10477445936,259,Refer
10663405842,266,Refer
10189708061,110,Reject
10399926873,304,Accept
10215655347,249,Refer
10150719037,123,Reject
10529563971,257,Refer
10747119519,298,Refer
10536459193,385,Accept
10394608970,190,Refer
10273079070,319,Accept
10789375053,321,Accept
10674969867,211,Refer
10457737077,172,Refer
10397421840,121,Reject
10227875917,258,Refer
10875307081,171,Refer
10099336846,28,Reject
10710816619,299,Refer
10118415723,110,Reject
10110837507,259,Refer
10606249128,70,Reject
10996477078,251,Refer
10549747913,271,Refer
10389388307,299,Refer
10293861122,361,Accept
10326061175,247,Refer
10055980637,150,Refer
10226473061,358,Accept
10236895387,157,Refer
10569521086,385,Accept
10947718974,307,Accept
10976078161,363,Accept
10261577619,340,Accept
10959409227,214,Refer
10344728728,351,Accept
10117311716,385,Accept
10957782077,97,Reject
10553945706,358,Accept
10940957979,230,Refer
